"Step","rollout/route_completed_in_m","rollout/route_completed_in_m__MIN","rollout/route_completed_in_m__MAX"
"958464","1206.0105334407674","1206.0105334407674","1206.0105334407674"
"970752","1229.477606963201","1229.477606963201","1229.477606963201"
"983040","1213.2272968897767","1213.2272968897767","1213.2272968897767"
"995328","1191.1671618707855","1191.1671618707855","1191.1671618707855"
"1007616","1205.925823874718","1205.925823874718","1205.925823874718"
"1019904","1231.5471357403906","1231.5471357403906","1231.5471357403906"
"1032192","1200.188398878856","1200.188398878856","1200.188398878856"
"1044480","1187.7890010464068","1187.7890010464068","1187.7890010464068"
"1056768","1028.6164480778043","1028.6164480778043","1028.6164480778043"
"1069056","1183.6729621786585","1183.6729621786585","1183.6729621786585"
"1081344","1210.8125093666588","1210.8125093666588","1210.8125093666588"
"1093632","1200.72230398414","1200.72230398414","1200.72230398414"
"1105920","1215.0050848299722","1215.0050848299722","1215.0050848299722"
"1118208","1218.473405587123","1218.473405587123","1218.473405587123"
"1130496","1222.0499103763411","1222.0499103763411","1222.0499103763411"
"1142784","1220.8147405980737","1220.8147405980737","1220.8147405980737"
"1155072","1216.073928127558","1216.073928127558","1216.073928127558"
"1167360","1214.717423040457","1214.717423040457","1214.717423040457"
"1179648","1200.697797038684","1200.697797038684","1200.697797038684"
"1191936","1176.9057018148778","1176.9057018148778","1176.9057018148778"
"1204224","1211.5530757183294","1211.5530757183294","1211.5530757183294"
"1216512","1194.270802904906","1194.270802904906","1194.270802904906"
"1228800","1188.3376993028198","1188.3376993028198","1188.3376993028198"
"1241088","1216.5884888282255","1216.5884888282255","1216.5884888282255"
"1253376","1205.1515599973873","1205.1515599973873","1205.1515599973873"
"1265664","1207.1815149671422","1207.1815149671422","1207.1815149671422"
"1277952","1202.6539525464923","1202.6539525464923","1202.6539525464923"
"1290240","1227.641687908558","1227.641687908558","1227.641687908558"
"1302528","1224.524017691356","1224.524017691356","1224.524017691356"
"1314816","1215.665817327872","1215.665817327872","1215.665817327872"
"1327104","1204.6411890562129","1204.6411890562129","1204.6411890562129"
"1339392","1235.45659121871","1235.45659121871","1235.45659121871"
"1351680","1207.4356666591352","1207.4356666591352","1207.4356666591352"
"1363968","1208.0066884259384","1208.0066884259384","1208.0066884259384"
"1376256","1219.3964843253295","1219.3964843253295","1219.3964843253295"
"1388544","1189.3429814676442","1189.3429814676442","1189.3429814676442"
"1400832","1207.3016158327757","1207.3016158327757","1207.3016158327757"
"1413120","1228.483030249675","1228.483030249675","1228.483030249675"
"1425408","1225.695101022464","1225.695101022464","1225.695101022464"
"1437696","1208.5244741203721","1208.5244741203721","1208.5244741203721"
"1449984","1214.7484131144072","1214.7484131144072","1214.7484131144072"
"1462272","1222.9202855327437","1222.9202855327437","1222.9202855327437"
"1474560","1222.0481821000576","1222.0481821000576","1222.0481821000576"
"1486848","1020.3601330242625","1020.3601330242625","1020.3601330242625"
"1499136","1222.4696223314356","1222.4696223314356","1222.4696223314356"
"1511424","1221.8653260678882","1221.8653260678882","1221.8653260678882"
"1523712","1199.811176726011","1199.811176726011","1199.811176726011"
"1536000","1232.0607248644035","1232.0607248644035","1232.0607248644035"
"1548288","1200.6964607523466","1200.6964607523466","1200.6964607523466"
"1560576","1197.6926751048202","1197.6926751048202","1197.6926751048202"
"1572864","1215.8151333020712","1215.8151333020712","1215.8151333020712"
"1585152","1214.8361542100172","1214.8361542100172","1214.8361542100172"
"1597440","1208.311339477442","1208.311339477442","1208.311339477442"
"1609728","1230.6568309453999","1230.6568309453999","1230.6568309453999"
"1622016","1205.0209194024403","1205.0209194024403","1205.0209194024403"
"1634304","1207.984310893872","1207.984310893872","1207.984310893872"
"1646592","1246.3496255463945","1246.3496255463945","1246.3496255463945"
"1658880","1216.7248035866728","1216.7248035866728","1216.7248035866728"
"1671168","1202.5850016262716","1202.5850016262716","1202.5850016262716"
"1683456","1216.7204401890438","1216.7204401890438","1216.7204401890438"
"1695744","1205.2209414629017","1205.2209414629017","1205.2209414629017"
"1708032","1217.2639139070573","1217.2639139070573","1217.2639139070573"
"1720320","1187.1784310440223","1187.1784310440223","1187.1784310440223"
"1732608","1227.9213650015865","1227.9213650015865","1227.9213650015865"
"1744896","1211.859932243824","1211.859932243824","1211.859932243824"
"1757184","1223.4514533280046","1223.4514533280046","1223.4514533280046"
"1769472","1215.2186822084461","1215.2186822084461","1215.2186822084461"
"1781760","1218.1539591328055","1218.1539591328055","1218.1539591328055"
"1794048","1217.2858293652537","1217.2858293652537","1217.2858293652537"
"1806336","1203.7331015365742","1203.7331015365742","1203.7331015365742"
"1818624","1211.4502665475757","1211.4502665475757","1211.4502665475757"
"1830912","1204.761425336202","1204.761425336202","1204.761425336202"
"1843200","1195.51813112696","1195.51813112696","1195.51813112696"
"1855488","1210.7048993495976","1210.7048993495976","1210.7048993495976"
"1867776","1229.0897254147837","1229.0897254147837","1229.0897254147837"
"1880064","1198.1646203696728","1198.1646203696728","1198.1646203696728"
"1892352","1231.3720945107812","1231.3720945107812","1231.3720945107812"
"1904640","1202.3639528925967","1202.3639528925967","1202.3639528925967"
