"Step","rollout/route_completed_in_m","rollout/route_completed_in_m__MIN","rollout/route_completed_in_m__MAX"
"761856","604.8055242663529","604.8055242663529","604.8055242663529"
"774144","703.5936795558248","703.5936795558248","703.5936795558248"
"786432","834.703322082758","834.703322082758","834.703322082758"
"798720","617.0037408024073","617.0037408024073","617.0037408024073"
"811008","790.5886266032854","790.5886266032854","790.5886266032854"
"823296","807.9531669317395","807.9531669317395","807.9531669317395"
"835584","806.4097163677216","806.4097163677216","806.4097163677216"
"847872","691.0320129139083","691.0320129139083","691.0320129139083"
"860160","843.9038342237473","843.9038342237473","843.9038342237473"
"872448","694.2905676354575","694.2905676354575","694.2905676354575"
"884736","887.037142008543","887.037142008543","887.037142008543"
"897024","572.1417986999453","572.1417986999453","572.1417986999453"
"909312","844.3963110434885","844.3963110434885","844.3963110434885"
"921600","695.2089274875467","695.2089274875467","695.2089274875467"
"933888","852.2167507608732","852.2167507608732","852.2167507608732"
"946176","496.401361376693","496.401361376693","496.401361376693"
"958464","632.9168232679367","632.9168232679367","632.9168232679367"
"970752","711.3090595156593","711.3090595156593","711.3090595156593"
"983040","833.3032569995358","833.3032569995358","833.3032569995358"
"995328","704.8492797792669","704.8492797792669","704.8492797792669"
"1007616","676.5071218789335","676.5071218789335","676.5071218789335"
"1019904","810.7995487948259","810.7995487948259","810.7995487948259"
"1032192","783.3615895210415","783.3615895210415","783.3615895210415"
"1044480","807.0810735311693","807.0810735311693","807.0810735311693"
"1056768","546.5363059963038","546.5363059963038","546.5363059963038"
"1069056","818.0732327165541","818.0732327165541","818.0732327165541"
"1081344","691.9222193689504","691.9222193689504","691.9222193689504"
"1093632","688.1583586931229","688.1583586931229","688.1583586931229"
"1105920","804.8714298458399","804.8714298458399","804.8714298458399"
"1118208","768.9134167816824","768.9134167816824","768.9134167816824"
"1130496","790.3185640672842","790.3185640672842","790.3185640672842"
"1142784","821.5761197097972","821.5761197097972","821.5761197097972"
"1155072","841.0368130404463","841.0368130404463","841.0368130404463"
"1167360","813.161445736757","813.161445736757","813.161445736757"
"1179648","801.2943989634514","801.2943989634514","801.2943989634514"
"1191936","705.7736782759681","705.7736782759681","705.7736782759681"
"1204224","844.9898436242801","844.9898436242801","844.9898436242801"
"1216512","798.7030921554318","798.7030921554318","798.7030921554318"
"1228800","792.199625016207","792.199625016207","792.199625016207"
"1241088","682.9369931730807","682.9369931730807","682.9369931730807"
"1253376","791.0724262781814","791.0724262781814","791.0724262781814"
"1265664","693.8577100291781","693.8577100291781","693.8577100291781"
"1277952","774.0028456944933","774.0028456944933","774.0028456944933"
"1290240","683.5094138724463","683.5094138724463","683.5094138724463"
"1302528","787.1602851637081","787.1602851637081","787.1602851637081"
"1314816","771.9524047472786","771.9524047472786","771.9524047472786"
"1327104","765.1371276875337","765.1371276875337","765.1371276875337"
"1339392","775.6025935411453","775.6025935411453","775.6025935411453"
"1351680","777.5526701299226","777.5526701299226","777.5526701299226"
"1363968","770.5286475120694","770.5286475120694","770.5286475120694"
"1376256","769.5990468859673","769.5990468859673","769.5990468859673"
"1388544","793.0672617443279","793.0672617443279","793.0672617443279"
"1400832","795.7605644563833","795.7605644563833","795.7605644563833"
"1413120","790.5062250505721","790.5062250505721","790.5062250505721"
"1425408","809.7519501634315","809.7519501634315","809.7519501634315"
"1437696","791.1877006390404","791.1877006390404","791.1877006390404"
"1449984","798.7868799168577","798.7868799168577","798.7868799168577"
"1462272","787.0784753064314","787.0784753064314","787.0784753064314"
"1474560","810.4130558943501","810.4130558943501","810.4130558943501"
"1486848","796.0650746921698","796.0650746921698","796.0650746921698"
"1499136","705.9988240088735","705.9988240088735","705.9988240088735"
"1511424","691.4403132625988","691.4403132625988","691.4403132625988"
"1523712","820.2401580907326","820.2401580907326","820.2401580907326"
"1536000","791.9351334075133","791.9351334075133","791.9351334075133"
"1548288","786.5378683197374","786.5378683197374","786.5378683197374"
"1560576","825.7041881779829","825.7041881779829","825.7041881779829"
"1572864","791.0344590035951","791.0344590035951","791.0344590035951"
"1585152","797.0380435784658","797.0380435784658","797.0380435784658"
"1597440","783.0648437726373","783.0648437726373","783.0648437726373"
"1609728","803.3820455768417","803.3820455768417","803.3820455768417"
"1622016","786.375277190196","786.375277190196","786.375277190196"
"1634304","806.4606085705633","806.4606085705633","806.4606085705633"
"1646592","677.6559190239225","677.6559190239225","677.6559190239225"
"1658880","794.8307113337393","794.8307113337393","794.8307113337393"
"1671168","809.6453458654756","809.6453458654756","809.6453458654756"
"1683456","847.9045353233814","847.9045353233814","847.9045353233814"
"1695744","805.5535049537817","805.5535049537817","805.5535049537817"
"1708032","774.4207485306139","774.4207485306139","774.4207485306139"
"1720320","814.1438631701345","814.1438631701345","814.1438631701345"
